DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
GTM,CTG,3500,13280,62
GTM,CTG,6433,78,481694
GTM,CTG,2788,27252,7
GTM,CTG,18000,235394,937609611
GTM,CTG,104832,310590,49
GTM,CTG,50,88,48
GTM,CTG,2000,3765,35
GTM,CTG,2000,4645,12
GTM,CTG,606,48,11003
GTM,CTG,4569,99,39764
GTM,CTG,13324,47,57036
GTM,CTG,56592,72271,287819257
GTM,CTG,5766,69,29584
GTM,CTG,13549,2,39422
GTM,CTG,3,0,5
GTM,CTG,4,0,5
GTM,CTG,990,4,20
GTM,CTG,22,10,38448
GTM,CTG,2155,83,27009
GTM,CTG,248800,22054,91
GTM,CTG,4000,5870,86
GTM,CTG,40000,62377,76
GTM,CTG,9000,18851,4
GTM,CTG,1246,1,7506
GTM,CTG,297,4,860
GTM,CTG,17,2,120
GTM,CTG,18000,50467,5
GTM,CTG,6000,70522,5
GTM,CTG,7539,41091,43
GTM,CTG,24000,188563,753971041
GTM,CTG,12,105,48
GTM,CTG,666,3847,8
GTM,CTG,60,762,3014380
GTM,CTG,330,3093,66
GTM,CTG,360,3337,2
GTM,CTG,200,8275,32734907
GTM,CTG,900,5280,20887046
GTM,CTG,9,967,8
GTM,CTG,72,245,52
GTM,CTG,5,291,4
GTM,CTG,100,1100,4351468
GTM,CTG,76530,160011,628542456
GTM,CTG,11520,6793,44
GTM,CTG,2,2,90
GTM,CTG,10,180,704777
GTM,CTG,21611,7,30630
GTM,CTG,35580,99,56960
GTM,CTG,8978,9,27801
GTM,CTG,76418,1,123300
GTM,CTG,43421,39,61261
GTM,CTG,592,46,10426
GTM,CTG,27,68,1530
GTM,CTG,67,7,3330
GTM,CTG,86,6,2253
GTM,CTG,270,3738,52
GTM,CTG,1208,7314,5
GTM,CTG,357,8534,43
GTM,CTG,119,2408,73
GTM,CTG,15,98,155
GTM,CTG,520,6,5080
GTM,CTG,238,47,2327
GTM,CTG,170,9,1659
GTM,CTG,98,58,961
GTM,CTG,2151,81,20998
GTM,CTG,896,93,8752
GTM,CTG,317,95,3102
GTM,CTG,0,85,8
GTM,CTG,133,8,1298
GTM,CTG,54,97,536
GTM,CTG,1,2,59
GTM,CTG,331,147,86
GTM,CTG,1,0,8
GTM,CTG,1,2,25
GTM,CTG,1,10,49
GTM,CTG,22924,24418,64
GTM,CTG,100,234,52
GTM,CTG,12950,79,119397
GTM,CTG,113,15,4955
GTM,CTG,932,54,28499
GTM,CTG,66,91,733
GTM,CTG,273,94,7415
GTM,CTG,6203,59,72245
GTM,CTG,989,63,3185
GTM,CTG,479,96,2506
GTM,CTG,293,87,1918
GTM,CTG,245,25,993
GTM,CTG,4074,8,17968
GTM,CTG,730,21,7927
GTM,CTG,28,6,1330
GTM,CTG,94,53,2937
GTM,CTG,593,85,6425
GTM,CTG,1985,54,15118
GTM,CTG,2293,23,4970
GTM,CTG,743,45,10793
GTM,CTG,1963,19,8293
GTM,CTG,1494,3031,2
GTM,CTG,545,76,2219
GTM,CTG,2240000,50400,201524904
GTM,CTG,23058,24561,38
GTM,CTG,708,723,34
GTM,CTG,399,286,35
GTM,CTG,65,40228,3
GTM,CTG,2427,13441,9
GTM,CTG,553,576,85
GTM,CTG,1475,35,13813
GTM,CTG,24,13,1236
GTM,CTG,106,61,6075
GTM,CTG,33,3,423
GTM,CTG,29,83,903
GTM,CTG,1041,9,13969
GTM,CTG,436,61,1450
GTM,CTG,160,83,777
GTM,CTG,10,34,91
GTM,CTG,1,60,17
GTM,CTG,106,51,2775
GTM,CTG,2,81,157
GTM,CTG,21,97,732
GTM,CTG,48,74,1255
GTM,CTG,95,75,1150
GTM,CTG,158,32,271
GTM,CTG,6,4,28
GTM,CTG,468,67,2000
GTM,CTG,612,2975,18
GTM,CTG,200,1152,3
GTM,CTG,1005,7971,1
GTM,CTG,1000,1031,41
GTM,CTG,500,475,7
GTM,CTG,28457,22589,41
GTM,CTG,6270,463,29
GTM,CTG,400,2208,59
GTM,CTG,115,82,54
GTM,CTG,148,129,71
GTM,CTG,12420,93,66106
GTM,CTG,8618,68,19835
GTM,CTG,60,15,58886
GTM,CTG,2,0,74
GTM,CTG,21629,44,102703
GTM,CTG,3761,91200,4
GTM,CTG,2597,14503,54
GTM,CTG,3,37,71
GTM,CTG,97,1289,13
GTM,CTG,62,3786,34
GTM,CTG,22,1019,92
GTM,CTG,13505,60090,68
GTM,CTG,48,3484,21
GTM,CTG,33,414,81
GTM,CTG,67,2,490
GTM,CTG,6,366,42
GTM,CTG,2,52,46
GTM,CTG,242,1300,92
GTM,CTG,114,8118,42
GTM,CTG,2821,6,12187
GTM,CTG,300,1650,6505999
GTM,CTG,2167,33983,75
GTM,CTG,2400,5520,21613173
GTM,CTG,200,33600,131558448
GTM,CTG,450,3654,14306981
GTM,CTG,11611,25,50783
GTM,CTG,2586,77,6121
GTM,CTG,1354,42799,52
GTM,CTG,8220,18558,4
GTM,CTG,0,6,201
GTM,CTG,1,144,6
GTM,CTG,1,75,235
GTM,CTG,9159,73595,76
GTM,CTG,3,91,95
GTM,CTG,88,992,78
GTM,CTG,10,202,6
GTM,CTG,23,829,15
GTM,CTG,22,187,22
GTM,CTG,122,9400,8
GTM,CTG,1,172,3
GTM,CTG,1,398,23
GTM,CTG,15,967,93
GTM,CTG,37,1465,57
GTM,CTG,1,101,92
GTM,CTG,326,3,3622
GTM,CTG,6396,49,27084
GTM,CTG,5879,94,55918
GTM,CTG,243,44,10484
GTM,CTG,947,76,28686
GTM,CTG,75,8,794
GTM,CTG,384,96,8759
GTM,CTG,4739,35,47741
GTM,CTG,413,3,1352
GTM,CTG,542,42,2784
GTM,CTG,237,68,1187
GTM,CTG,618,1,2610
GTM,CTG,1295,9,12908
GTM,CTG,62,9,3855
GTM,CTG,75,97,4090
GTM,CTG,6,1,77
GTM,CTG,193,55,3852
GTM,CTG,5851,32,21648
GTM,CTG,3957,36,8285
GTM,CTG,2492,37,37526
GTM,CTG,3604,34,14820
GTM,CTG,40,36,168
GTM,CTG,645,658,99
GTM,CTG,124,88,99
GTM,CTG,261,259,3
GTM,CTG,81,97,78
GTM,CTG,1200,2040,8071790
GTM,CTG,40,400,1582704
GTM,CTG,872,78,17594
GTM,CTG,2,2,7830
GTM,CTG,1235,3,10854
GTM,CTG,576,1008,4030498
GTM,CTG,165,4228,45
GTM,CTG,2146,3139,24
GTM,CTG,8152,120701,24
GTM,CTG,1,4,93
GTM,CTG,2,12,1753
GTM,CTG,1,10000,39985100
GTM,CTG,1266,9,5746
GTM,CTG,5829,29,20302
GTM,CTG,450,4,1989
GTM,CTG,15959,4,22328
GTM,CTG,157,3,703
GTM,CTG,85,27,467
GTM,CTG,1112,45,3898
GTM,CTG,185,68,2740
GTM,CTG,1091,81,3160
GTM,CTG,628,86,2162
GTM,CTG,232,8,1224
GTM,CTG,161,57,1044
GTM,CTG,2,4418,27
GTM,CTG,4727,93,16394
GTM,CTG,7396,1,21438
GTM,CTG,879,5,3859
GTM,CTG,12583,92,18897
GTM,CTG,2907,6,9520
GTM,CTG,19,58,203
GTM,CTG,271,34,1543
GTM,CTG,1773,12,7579
GTM,CTG,243,71,3272
GTM,CTG,817,64,3312
GTM,CTG,2088,2647,23
GTM,CTG,209,47,1330
GTM,CTG,824,21,15466
GTM,CTG,3236,61,12384
GTM,CTG,455,33,1666
GTM,CTG,138,81,796
GTM,CTG,16018,12,24845
GTM,CTG,103,68,419
GTM,CTG,176,25,1245
GTM,CTG,244,8,3202
GTM,CTG,385,3,8159
GTM,CTG,1257,3,19091
GTM,CTG,106,7,492
GTM,CTG,1841,51,6271
GTM,CTG,112,32,541
GTM,CTG,906,1400,36
GTM,CTG,108,86,594
GTM,CTG,0,1,245
GTM,CTG,70000,2878,72
GTM,CTG,16000,171,41
GTM,CTG,143920,949,26
GTM,CTG,9,77,534
GTM,CTG,1718,1979,19
GTM,CTG,3,63,411
GTM,CTG,2824,25,6152
GTM,CTG,30,2,4440
GTM,CTG,16000,142,35
GTM,CTG,969,43,5564
GTM,CTG,2000,5500,21686665
GTM,CTG,8700,68967,272318958
GTM,CTG,174,28,3383
GTM,CTG,515,94,11485
GTM,CTG,1636,44,6610
GTM,CTG,5346,44,15981
GTM,CTG,118,8,562
GTM,CTG,12531,1,19634
GTM,CTG,724,32,2423
GTM,CTG,48,96,429
GTM,CTG,380,33,5933
GTM,CTG,141,95,2214
GTM,CTG,536,8,8373
GTM,CTG,1532,42,23904
GTM,CTG,112,86,600
GTM,CTG,52,8,442
GTM,CTG,173,47,2441
GTM,CTG,3480,63,10662
GTM,CTG,769,28,2886
GTM,CTG,352,85,1284
GTM,CTG,310,13615,53684353
GTM,CTG,2,33540,129848433
GTM,SMR,2,527,2
GTM,SMR,1,242,9
GTM,SMR,144,1226,4
GTM,SMR,7308,91093,8
GTM,SMR,10,2659,10611749
GTM,SMR,12,168,675899
GTM,SMR,292,2736,11007502
GTM,SMR,4302,70983,285579515
GTM,SMR,1320,15906,63993178
GTM,SMR,1,18,1
GTM,SMR,4,1911,2
GTM,SMR,4,925,2
GTM,SMR,3,860,4
GTM,SMR,155,13373,4
GTM,SMR,43,17891,8
GTM,SMR,598,11082,6
GTM,SMR,4,1684,7
GTM,SMR,3090,1112,4
GTM,SMR,1126,5,1224
GTM,SMR,345,486,98
GTM,SMR,8777,11590,39
GTM,SMR,16460,55,20646
GTM,SMR,762,75,991
GTM,SMR,1401,75,1829
GTM,SMR,279,322,6
GTM,SMR,18,85,31
GTM,SMR,3547,9,24482
GTM,SMR,190,98,1041
GTM,SMR,179,26,1538
GTM,SMR,1106,32,5977
GTM,SMR,1089,2,5288
GTM,SMR,1156,45,7328
GTM,SMR,97,38,673
GTM,SMR,36240,25311,9
GTM,SMR,55360,37166,148037752
GTM,SMR,1335,1024,2
GTM,SMR,250,540,2150901
GTM,SMR,11,13,38954
GTM,SMR,2288,8604,79
GTM,SMR,1568,1983,25
GTM,SMR,465,608,42
GTM,SMR,2765,4,4690
GTM,SMR,50,6,330
GTM,SMR,386,76,3872
GTM,SMR,3725,81,12132
GTM,SMR,2533,35,14162
GTM,SMR,9725,33,26023
GTM,SMR,1612,8,15206
GTM,SMR,3324,51630,6
GUF,CTG,23040,16128,64487969
GUF,CTG,19589,16444,45
GUF,CTG,4016,4442,7
GUF,CTG,16164,12302,6
GUF,CTG,5790,6214,6
GUF,CTG,444,72,1214
GUF,CTG,858,84,2123
GUF,CTG,5731,95,28414
GUF,CTG,1684,77,8332
GUY,CTG,73,16519,9
GUY,CTG,122,32111,62
GUY,CTG,18183,36,49632
GUY,CTG,37,8116,4
GUY,CTG,30,7992,3
GUY,CTG,100,2,7830
GUY,CTG,50,5,19577
GUY,CTG,7,73,8
GUY,CTG,200,10,39154
GUY,CTG,30,3,11746
GUY,CTG,10,1,3915
GUY,CTG,485500,87530,349989580
GUY,CTG,36999,3,89221
GUY,CTG,13140,7,27792
GUY,CTG,83029,8,227526
GUY,CTG,12,37210,146077901
GUY,CTG,20700,76923,306395847
GUY,CTG,19012,15809,62969618
GUY,CTG,1515,11995,6
GUY,CTG,1,47127,188078201
GUY,CTG,38024,32758,72
GUY,CTG,80640,31017,6
GUY,CTG,2,15709,25
GUY,CTG,2,86492,89
GUY,CTG,195,84,2499
GUY,CTG,456,12,20049
GUY,CTG,108,291,6
GUY,CTG,1,52219,202163247
HTI,CTG,15200,34083,72
HTI,CTG,25000,5750,22899375
HTI,CTG,60,15984,6
HTI,CTG,15010,33627,65
HTI,CTG,3274,9,21692
HTI,CTG,615,28,2426
HTI,CTG,308,59,1544
HTI,CTG,355,25,1654
HTI,CTG,63,52,644
HTI,CTG,3,16,57
HTI,CTG,3,16,5
HTI,CTG,41500,1532,88
HTI,CTG,9984,93,3409
HTI,CTG,18000,1169,63
HTI,CTG,150000,842,53
HTI,CTG,2081000,25519,96
HTI,CTG,7,6125,38
HTI,CTG,2000,50140,197703524
HTI,CTG,1500,44766,33
HTI,CTG,1500,6623,33
HTI,CTG,20563,2,69282
HTI,CTG,6898,187257,34
HTI,CTG,20000,7600,30388676
HTI,CTG,80,277,6
HTI,CTG,30,382,2
HTI,CTG,800,2224,8895799
HTI,CTG,200,556,2223949
HTI,CTG,11640,23280,92712600
HTI,CTG,1000,2151,8510990
HTI,CTG,2451,6,13673
HND,CTG,344400,56985,15
HND,CTG,3750,28437,5
HND,CTG,40,3740,14896981
HND,CTG,1020,15697,5
HND,CTG,1000,8548,6
HND,CTG,2,2,7966
HND,CTG,1270,8,31916
HND,CTG,150000,27900,111558429
HND,CTG,164000,493607,4
HND,CTG,20000,80116,6
HND,CTG,1190,6,22228
HND,CTG,26948,3253,54
HND,CTG,148,2153,39
HND,CTG,360,2828,5
HND,CTG,1629,2,15424
HND,CTG,1477,34,22496
HND,CTG,209,25,958
HND,CTG,450,2871,11453998
HND,CTG,280,3574,14258651
HND,CTG,1254,91,11075
HND,CTG,2948,4,7137
HND,CTG,6580,28172,78
HND,CTG,4508,97,37410
HND,CTG,1969,71,21925
HND,CTG,16898,3107,79
HND,CTG,1296,75,9378
HND,CTG,420,720,86
HND,CTG,7466,56,16675
HND,CTG,157,5,402
HND,CTG,310,4,967
HND,CTG,706,7798,47
HND,CTG,402,1099,73
HND,CTG,30000,2345,4
HND,CTG,960,16252,8
HND,CTG,146,36500,145618575
HND,CTG,7,817,88
HND,CTG,151,2697,68
HND,CTG,20,9,45
HND,CTG,3,18,37
HND,CTG,544,587,99
HND,CTG,0,32,189
HND,CTG,0,65,16
HND,CTG,38,579,3
HND,CTG,5,25,1
HND,CTG,15,50,55
HND,CTG,15,41,25
HND,CTG,5,5,15
HND,CTG,5,86,1
HND,CTG,1,53,60
HND,CTG,0,3,2
HND,CTG,1,44,25
HND,CTG,1,68,28
HND,CTG,280,3241,42
HND,CTG,2784,46879,2
HND,CTG,24,64,8
HND,CTG,8,342,4
HND,CTG,62,615,2459083
HND,CTG,18,273,6
HND,CTG,10,117,467825
HND,CTG,248,8523,33715965
HND,CTG,509,2,6224
HND,CTG,7,41,55
HND,CTG,1,222,62
HND,CTG,0,5,512
HND,CTG,79,934,98
HND,CTG,0,3,79
HND,CTG,50,801,5
HND,CTG,240,6399,5
HND,CTG,1240,28520,110413754
HND,CTG,642,18501,73993454
HND,CTG,2238,5,19803
HND,CTG,45,85,195
HND,CTG,1871,8,5819
HND,CTG,3,55510,219590898
HND,CTG,730,2407,1
HND,CTG,14400,30153,2
HND,CTG,9950,10553,5
HND,CTG,139,1525,6086092
HND,CTG,317,4206,43
HND,CTG,1640,3117,33
HND,CTG,2480,11958,66
HND,CTG,12289,31431,57
HND,CTG,437,1098,82
HND,CTG,34846,57,192690
HND,CTG,8580,19,17092
HND,CTG,92,25,235
HND,CTG,619,55,1498
HND,CTG,1,1,3990
HND,CTG,0,59,0
HND,CTG,0,32,1
HND,CTG,235,17,67844
HND,CTG,5,4,12
HND,CTG,12,9,14
HND,CTG,2,92,1
HND,CTG,4,3,6
HND,CTG,395640,53613,98
HND,CTG,3000,4680,18324212
HND,CTG,10000,61908,8
HND,CTG,50,4,795
HND,CTG,1723,21,29510
HND,CTG,145,39,2295
HND,CTG,771,56,13355
HND,CTG,325,9773,35
HND,CTG,92000,105248,420835180
HND,CTG,5146,2,43354
HND,CTG,40000,149132,586475011
HND,CTG,40000,30800,121615032
HND,CTG,2433,74,17878
HND,CTG,187,8,1379
HND,CTG,586,2103,74
HND,CTG,1259,275492,6
HND,CTG,376,107111,12
HND,CTG,5,8540,33373088
HND,CTG,154672,11260,8
HND,CTG,600,3,6
HND,CTG,90984,94244,85
HND,CTG,343500,46456,39
HND,CTG,343500,8011,9
HND,CTG,3388,11718,97
HND,CTG,16314,111981,6
HND,CTG,510,12975,67
HND,CTG,5418,96897,78
HND,CTG,90133,61074,61
HND,CTG,14,2,75623
HND,CTG,7,49,29735
HND,CTG,49,37,2090
HND,CTG,70,82,1322
HND,CTG,20,35,801
HND,CTG,25,44,384
HND,CTG,606,4,13185
HND,CTG,510,5034,3
HND,CTG,3315,13132,43
HND,CTG,12836,14776,8
HND,CTG,158,1114,99
HND,CTG,12,38,69
HND,CTG,384,617,49
HND,CTG,74,197,51
HND,CTG,1000,2730,10915932
HND,CTG,371,6676,98
HND,CTG,64,640,2559942
HND,CTG,160,483,5
HND,CTG,870,6287,4
HND,CTG,5,13,41
HND,CTG,166,3695,12
HND,CTG,119,3457,37
HND,CTG,1781,44836,49
HND,CTG,1153,47074,32
HND,CTG,1103,21198,22
HND,CTG,367,8078,52
HND,CTG,3,437,67
HND,CTG,3400,7208,28346108
HND,CTG,5,1320,5191018
HND,CTG,160,2785,8
HND,CTG,50,2754,13
HND,CTG,6,260,13
HND,CTG,5,61,6
HND,CTG,8,88,57
HND,CTG,2,1047,66
HND,CTG,12,360,72
HND,CTG,41,52,1240
HND,CTG,53,88,890
HND,CTG,517,88,8422
HND,CTG,11,6572,25732205
HND,CTG,1,34090,134417892
HND,CTG,1,2166,8540602
HND,CTG,200,99,65
HND,CTG,1000,2550,10054726
HND,CTG,22800,11849,6
HND,CTG,18560,14464,64
HND,CTG,860,4159,16399061
HND,CTG,50,4443,5
HND,CTG,20767,21,55426
HND,CTG,332,42,1813
HND,CTG,1,3010,11989281
HND,CTG,248,1504,76
HND,CTG,4,20,78860
HND,CTG,10,30,118290
HND,CTG,50,104,410075
HND,CTG,50,625,2464393
HND,CTG,1802000,55001,28
HND,CTG,1646,9,45031
HND,CTG,48,10014,38
HND,CTG,36,230,902927
HND,CTG,479,21,8722
HND,CTG,8825,41,42357
HND,CTG,48000,65800,19
HND,CTG,7208,71,36391
HND,CTG,31932,3,91879
HND,CTG,80640,30701,2
HND,CTG,2713,44,201545
HND,CTG,68769,32,303441
HND,CTG,14976,60865,44
HND,CTG,1557,3,7088
HND,CTG,217010,172993,3
HND,CTG,1296,3,5900
HND,CTG,136500,8420,31
HND,CTG,700000,4100,56
HND,CTG,625000,6375,49
HND,CTG,15250,48,72884
HND,CTG,2040,183237,724863583
HND,CTG,1663,9,4675
HND,CTG,1037,7,6518
HND,CTG,4299,38,16601
HND,CTG,392000,311322,24
HND,CTG,76250,114894,2
HND,CTG,26500,37818,74
HND,CTG,3000,11560,53
HND,CTG,2000,5883,47
HND,CTG,250,636,45
HND,CTG,4000,6730,7
HND,CTG,24000,30210,56
HND,CTG,11720,53280,21
HND,CTG,1226,13593,84
HND,CTG,21396,54,49879
HND,CTG,5,6,700
HND,CTG,53,60,75
HND,CTG,5,84,45
HND,CTG,21877,53,51001
HND,CTG,155,414,1
HND,CTG,1656,6944,2
HND,CTG,1318,4631,59
HND,CTG,61,283,91
HND,CTG,78,356,6
HND,CTG,912,11116,4
HND,CTG,26360,12,39575
HND,CTG,4151,67,12801
HND,CTG,19354,5,29493
HND,CTG,8227,24,14610
HND,CTG,4870,45,16103
HND,CTG,10000,117500,469824925
HND,CTG,2450,17965,68663128
HND,CTG,510,664,2
HND,CTG,280,2337,4
HND,CTG,1840,6287,9
HND,CTG,230,987,3772363
HND,CTG,906,18553,57
HND,CTG,13136,21,105911
HND,CTG,7600,126220,504691932
HND,CTG,1457,73,230
HND,CTG,190,462,5
HND,CTG,1700,14060,56093073
HND,CTG,400,2760,11011158
HND,CTG,50,8400,33512220
HND,CTG,800,6800,27128940
HND,CTG,1730,7976,31820650
HND,CTG,70,157,15
HND,CTG,35,77,7
HND,CTG,9,228525,36
HND,CTG,3060,8478,33769145
HND,CTG,500,6895,27275792
HND,CTG,5289,18244,2
HND,CTG,6132,23540,98
HND,CTG,2096,3488,52
HND,CTG,1378,6844,23
HND,CTG,20,1,3915
HND,CTG,20,1,3915
HND,CTG,15,2,25
HND,CTG,20,1,3915
HND,CTG,50,2,5
HND,CTG,5531,110302,59
HND,CTG,6427,41011,71
HND,CTG,54000,28944,113894061
HND,CTG,37,463,13
HND,CTG,50,1796,5
HND,CTG,8,129,68
HND,CTG,9,156,96
HND,CTG,2,1306,2
HND,CTG,2,122,14
HND,CTG,165,2089,5
HND,CTG,14,460,74
HND,CTG,26,1253,15
HND,CTG,49,279,34
HND,CTG,1,17313,67787839
HND,CTG,113,7794,51
HND,CTG,2109,7,11329
HND,CTG,1385,97,3650
HND,CTG,50,50,199544
HND,CTG,2844,57804,6
HND,CTG,80,196,4
HND,CTG,2400000,44640,179596094
HND,CTG,368,4976,19903552
HND,CTG,168,3880,15479454
HND,CTG,84,1831,2
HND,CTG,1991,202806,807674895
HND,CTG,9,71030,74
HND,CTG,5,85,2907
HND,CTG,16,43,3114
HND,CTG,3777,28,213122
HND,CTG,2,32937,125886860
HND,CTG,420000,91615,5
HND,CTG,5771,16617,65734857
HND,CTG,1,13000,51992590
HND,CTG,2459,88,9980
HND,CTG,4970,5,14482
HND,CTG,850,13,3508
HND,CTG,6601,86,11667
HND,CTG,278,4,1042
HND,CTG,73,44,496
HND,CTG,461,47,1891
HND,CTG,1005,26,3439
HND,CTG,365,8,4920
HND,CTG,7693,82,22470
HND,CTG,720,1090,62
HND,CTG,873,41,3050
HND,CTG,7388,59,45940
HND,CTG,62,58,319
HND,CTG,248700,34253,18
HND,CTG,2500,18000,70786620
HND,CTG,2000,7200,28314648
HND,CTG,433,75,4800
HND,CTG,32949,7,144684
HND,SMR,150000,27900,111129885
HND,SMR,15050,14478,57668045
HND,SMR,2436,31076,4
HND,SMR,3540,13266,53044233
HND,SMR,300,8487,33935354
HND,SMR,660,2488,2
HND,SMR,330,2382,6
HND,SMR,130,11316,45262981
HND,SMR,412,16220,8
HND,SMR,5752,106855,53
HND,SMR,9,228525,36
HND,SMR,1856,17128,36
HND,SMR,500,2200,8762930
HND,SMR,1,123556,492142081
HND,SMR,286,9011,6
HKG,CTG,2688,9831,38890256
HKG,CTG,2176,21382,12
HKG,CTG,19,60,99
HKG,CTG,50,353,1406051
HKG,CTG,80,448,8
HKG,CTG,1340,8208,2
HKG,CTG,346696,1263222,8
HUN,CTG,3920,23572,26
IND,CTG,89,89,19874
IND,CTG,91,62,24095
IND,CTG,55200,19469,85
IND,CTG,191,7,26340
IND,CTG,14000,4567,95
IND,CTG,467,64,110862
IND,CTG,140000,37784,6
IND,CTG,100865,25232,6
IND,CTG,185,46,47881
IND,CTG,50255,3753,28
IND,CTG,5392,914,14
IND,CTG,357,59,91315
IND,CTG,348,4,96011
IND,CTG,82,37,24315
IND,CTG,171,47,45317
IND,CTG,167,97,49797
IND,CTG,820529,2517087,85
IND,CTG,304,65,86754
IND,CTG,57,68,14313
IND,CTG,838397,2284658,66
IND,CTG,76,91,20401
IND,CTG,243130,58351,2
IND,CTG,244130,61032,5
IND,CTG,243580,54805,5
IND,CTG,104000,29390,112330049
IND,CVE,618307,76,256092929
IDN,CTG,3555,38891,35
IDN,CTG,740,59420,227106211
IRQ,CTG,3,1350000,5226457500
ISR,CTG,5302,35523,4
ISR,CTG,77000,327235,2
ISR,CTG,17160,10002,39566711
ISR,CTG,76988,327001,84
ISR,CTG,500,36165,144050619
ISR,CTG,38411,168896,7
ISR,CTG,20018,4,54677
ISR,CTG,19191,84107,46
ISR,CTG,26421,107292,82
ISR,CTG,19205,95114,56
ISR,CTG,38646,162346,73
ISR,CTG,19270,76895,76
ISR,CTG,27,1,18970
ITA,CTG,19864,87803,3
ITA,CTG,22176,36795,97
ITA,CTG,170100,173880,692609000
ITA,CTG,20975,85578,340870010
ITA,CTG,6876,119575,91
ITA,CTG,6,5,98774
ITA,CTG,318,4084,3
ITA,CTG,19254,83562,36
ITA,CTG,418,1149,5
ITA,CTG,588,1862,7445225
ITA,CTG,288,1526,4
ITA,CTG,13829,1,382346
ITA,CTG,20956,92835,8
ITA,CTG,613,9215,7
ITA,CTG,3794,74255,24
ITA,CTG,105,6784,3
ITA,CTG,7,152,6
ITA,CTG,62972,248505,5
ITA,CTG,1,8203,21
ITA,CTG,200000,196210,71
ITA,CTG,209,92,19967
ITA,CTG,21760,53890,6
ITA,CTG,62892,252277,78
ITA,CTG,7344,36072,142728246
ITA,CTG,21563,112847,449413177
ITA,CTG,22482,159773,68
ITA,CTG,21654,101778,29
ITA,CTG,23989,7,29987
ITA,CTG,41040,21600,84796632
ITA,CTG,19926,95325,98
ITA,CTG,17000,2635,10538498
ITA,CTG,59970,251198,66
ITA,CTG,22500,33300,130728141
JAM,CTG,182,457127,92
JAM,CTG,120,31969,2
JAM,CTG,70,98377,54
JAM,CTG,75970,5,80440
JAM,CTG,18,42857,22
JAM,CTG,12,11572,55
JAM,CTG,2837,35,32433
JAM,CTG,38102,39502,59
JAM,CTG,36,5983,6
JAM,CTG,11,21,65
JAM,CTG,80,1672,8
JAM,CTG,4843,69463,31
JAM,CTG,525,4393,8
JAM,CTG,385,4689,3
JAM,CTG,4250,54972,3
JAM,CTG,2172,32113,91
JAM,CTG,3317,47659,39
JAM,CTG,1045,8710,42
JAM,CTG,125,1002,5
JAM,CTG,93,2132,49
JAM,CTG,1590,2862,10938707
JAM,CTG,5600,60425,9
JAM,CTG,3125,10660,3
JAM,CTG,255,1769,7
JAM,CTG,4650,95,18254
JAM,CTG,70,1681,7
JAM,CTG,278,61494,84
JAM,CTG,221,48879,8
JAM,CTG,184,49019,44
JAM,CTG,346,22390,42
JAM,CTG,0,22,11
JAM,CTG,2721,35,18204
JAM,CTG,38102,39502,6
JAM,CTG,64,17050,24
JAM,CTG,61,85,209
JAM,CTG,34660,84274,26
JAM,CTG,15200,37813,5
JAM,CTG,74850,45431,1
JAM,CTG,118160,14838,59696389
JAM,CTG,200600,7725,17
JAM,CTG,1440,150062,4
JAM,CTG,9914,35876,81
JAM,CTG,14936,86,53051
JAM,CTG,53625,6,20753
JAM,CTG,34340,36,68733
JAM,CTG,23,81,10
JAM,CTG,53760,20678,4
JAM,CTG,3168,21,11340
JAM,CTG,53200,7749,69
JAM,CTG,262000,10364,49
JAM,CTG,26880,10339,2
JAM,CTG,1192,8892,35970096
JAM,CTG,3278,19459,77824908
JAM,CTG,81648,119792,89
JAM,CTG,3152,5,13138
JAM,CTG,34992,51339,81
JAM,CTG,908,63346,47
JAM,CTG,87444,109812,58
JAM,CTG,200,608,2459493
JAM,CTG,1269,50177,91
JAM,CTG,30,1104,4465922
JAM,CTG,6171,120142,63
JAM,CTG,23712,34965,6
JAM,CTG,1776,9886,4
JAM,CTG,2447,10154,1
JAM,CTG,1720,7073,2
JAM,CTG,1388,8,4863
JAM,CTG,12082,44,32751
JAM,CTG,600,2808,11072028
JAM,CTG,574,56,2322
JAM,CTG,179,2,688
JAM,CTG,18042,36,46119
JAM,CTG,53000,45362,7
JAM,CTG,599,4,2319
JAM,CTG,18036,8,44995
JAM,CTG,576,2328,9012735
JAM,CTG,30883,8,94564
JAM,CTG,860,4024,8
JAM,CVE,50735,31,20281360
JPN,CTG,87780,547869,2150807684
JPN,CTG,75270,559216,5
JPN,CTG,22260,134673,532868739
JPN,CTG,23000,166750,659789730
JPN,CTG,9522,32374,8
JPN,CTG,1970,15523,6
JPN,CTG,5520,43079,2
JPN,CTG,500,4215,16503537
JPN,CTG,45470,68205,267757142
JPN,CTG,2200,3080,12091371
JPN,CTG,126000,443407,45
JPN,CTG,64440,287125,6
JOR,CTG,57640,239782,4
JOR,CTG,2500,1910437,25
JOR,CTG,30,7577,5
KWT,CTG,28983,158959,78
LVA,CTG,9368,103672,39
LVA,CTG,9602,93024,66
LBR,CTG,42000,76440,304422300
MDG,CTG,16,3440,13226146
MDG,CTG,17,22800,87661668
MDG,CTG,3660,22755,87488651
MYS,CTG,28548,102412,1
MYS,CTG,963,9625,38485658
MYS,CTG,15200,1064,4280695
MYS,CTG,78,3000,12069630
MYS,CTG,2044,27879,76
MYS,CTG,136830,131787,524841727
MYS,CTG,374230,292997,98
